dic_gloss,synonyms,sid,FSW
2,,25643,M508x541S10040493x511S26700492x460
2,,26195,M512x514S18f10489x486
2,,28505,M508x515S10e20493x485
2,,28520,M537x516S1ce40515x484S1ce48464x486S20700492x499
2,,30891,M508x515S10f20492x485
2,,31869,M508x515S10e00493x485
2,,33634,M518x555S10e00495x525S34600482x483S31430491x493
2,,4480,M521x527S1ce40499x473S22a04501x509S2fb04479x521
2,,45107,
2,,53651,
2,,57140,
2,,5975,M508x515S10e00493x485
2,,8789,
2,2,53575,
3,,20324,M509x515S18620491x485
3,,28851,M526x509S17610475x493S18602496x491
3,,36892,M525x547S14c39491x502S1dc40499x454S21400475x508S20610491x490S2d728484x533
3,"3 chegar, 3 ir, 3 ir pra frente",57947,M517x516S18720499x487S26610483x484
3,"Três, três, Enumeração, enumeração, enumerar, 3º, 3ª",62649,M529x520S10011500x490S18607471x480S20600507x480
3,"os 3, 3 classificador, três",57946,M518x534S18720482x483S10050503x487S26606482x518S21100485x466
3,"três, número",494,M509x515S18600491x485
3,"três, número",5531,M515x509S18602485x491
3,"três, terceiro",62483,M530x514S10002500x496S18607471x486S20600490x503
3,,14077,M508x513S10610493x487
3,,16963,M515x509S18602485x491
3,,17652,M509x515S18600491x485
3,,25561,M508x508S20320493x493
3,,25644,M538x530S20350508x502S20350479x487S2ea00523x470S2ea40463x505
3,,28507,M509x515S18620491x485
3,,28521,M542x577S30c00483x483S21600497x505S36e00477x516S20357468x537S20351506x537S26c03522x554S26c15451x557
3,,30372,M533x528S10041512x498S20500498x488S18606467x472
3,,42573,M509x515S18600491x485
3,,4482,M525x528S10e11488x494S21600501x491S21600512x491S26606495x472S2fb04476x522
3,,45108,
3,,57141,
3,,5976,M512x515S11e00489x485
3,3 esquerda para direita,57969,M526x515S18718475x486S26616496x497
3,librasintermediario,8508,M533x521S14c0a467x479S10041512x491S20500500x485
3,tres,3304,AS18602M515x509S18602485x491
3,três,19856,M512x515S11e00489x485
3,três,62478,M534x525S10041496x492S18606466x490S20e00485x476S22b04518x495
4,,11620,M511x527S14400489x496S17610495x473
4,,20325,M511x516S14420489x485
4,,28852,M525x511S17610475x493S14402494x489
4,,36896,M561x536S33e00482x483S1f510515x504S36d03479x525S26c00534x504S26c18439x505S1f518469x504
4,,36897,M558x547S34000481x483S36d01479x521S1f510513x504S1f518472x506S26c00531x505S26c18440x507S2fc00491x536
4,,36898,M555x549S34000480x483S1f510510x507S1f518472x508S26c00528x506S26c18441x507S36d03479x525S2fc00491x538
4,"Quatro, quatro, Enumeração, enumeração, enumerar",62650,M527x527S1440a473x474S10011494x497S20600505x492
4,"quatro, *numero",3305,M516x511S14402485x489
4,"quatro, número",498,M511x516S14400489x485
4,"quqtro, numeral 4",14970,M516x511S14402485x489
4,,14078,M508x515S10110492x485
4,,16964,M516x511S14402485x489
4,,25645,M546x519S36d00479x505S20500467x507S20500523x508S17d19455x481S17d11520x482
4,,28508,M511x516S14420489x485
4,,28529,M531x602S36e00477x519S30a00482x483S20700492x540S10e5d501x559S10048486x572
4,,28533,M533x598S30a00481x483S36e00477x517S10048486x568S10e5d503x555S20700490x540
4,,28534,M533x598S30a00481x483S36e00477x517S10048486x568S10e5d503x555S20700490x540
