canonical_gloss,synonyms,sid,FSW
# Forklaring,"#forkortelser, #ordboka",2651,M523x534S14c0a477x476S14c02492x510S22b04481x477S20e00484x466S22622484x508
vekk,"bort, forsvinne, dra-bort-fort, #bevegelse, #adverb",1449,AS1dc20S26607S1f410S2f700M541x532S1dc20458x502S26607487x484S1f410512x468S2f700503x504
E-hånd-munn,"#munnbilder, #håndalfabet, #alfabet",226,AS14a20S34a00M541x531S34a00482x483S14a20526x516
E-munn,"#munnbilder, #alfabet, e-munn",246,AS34a00M518x518S34a00482x483
W-munn,"V-munn, F-munn, #munnbilder, #alfabet, w-munn, v-munn, f-munn",846,AS36500M518x517S36500482x482
a-munn,#alfabet,905,AS34c00M518x518S34c00482x483
A-munn,"a-munn, #munnbilder, #alfabet",2838,AS34c00M518x518S34c00482x483
I-munn,"i-munn, #munnbilder, #alfabet",2839,AS34800M518x518S34800482x483
O-munn,"o-munn, Ø-munn, ø-munn, #munnbilder, #alfabet",2840,AS34400M518x518S34400482x483
L-munn,"l-munn, R-munn, r-munn, #munnbilder, #alfabet",2841,AS35c00M518x518S35c00482x483
D-munn,"d-munn, #munnbilder, #alfabet, N-munn, n-munn, T-munn, t-munn",2842,AS35d00M518x518S35d00482x483
Y-munn,"y-munn, Skj-munn, skj-munn, #munnbilder, #alfabet",2843,AS34500M518x518S34500482x483
H-munn,"h-munn, #munnbilder, #alfabet",2844,AS33600M524x518S33600476x483
S-munn,"s-munn, #munnbilder, #alfabet",2845,AS36100M518x518S36100482x483
J-munn,"j-munn, #munnbilder, #alfabet",2846,AS35700M518x518S35700482x483
G-munn,"g-munn, K-munn, K-munn, R-munn, r-munn, #munnbilder, #alfabet",2847,AS35d04M518x518S35d04482x483
KJ-munn,"kj-munn, TJ-munn, tj-munn, #munnbilder, #alfabet",2848,AS35800M518x518S35800482x483
U-munn,"u-munn, #munnbilder, #alfabet",2852,AS34b00M518x518S34b00482x483
Æ-munn,"æ-munn, #munnbilder, #alfabet",2853,AS34a00M518x518S34a00482x483
AU-munn,"au-munn, #munnbilder, #alfabet",2854,AS34c00S34410S2ff10M518x529S34c00482x472S34410495x515S2ff10482x500
ØY-munn,"øy-munn, #munnbilder, #alfabet",2855,AS34400S34810S2ff10M518x532S34400482x469S34810488x518S2ff10482x503
EI-munn,"ei-munn, #munnbilder, #alfabet",2856,AS34a00S34810S2ff10M519x531S34a00483x470S34810489x516S2ff10482x502
AI-munn,"ai-munn, #munnbilder, #alfabet",2857,AS34c00S34810S2ff10M518x531S34c00482x470S34810489x517S2ff10482x502
M-munn,"m-munn, #munnbilder, #alfabet",2858,AS33b00M518x518S33b00482x483
M-munn,"m-munn, #munnbilder, #alfabet",2859,AS35300M518x518S35300482x483
B-munn,"b-munn, P-munn, p-munn, #munnbilder, #alfabet",2861,AS35000M518x518S35000482x483
Å-munn,"å-munn, #munnbilder, #alfabet",2862,AS34900M518x518S34900482x483
A-munn2,"a-munn2, #munnbilder, #alfabet",2863,AS34c00S2f700M518x525S34c00482x483S2f700494x518
